sourceCode,sourceName,sourceValueCode,sourceValueName,sourceUnitName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:category_name,ADD_INFO:notes,matchScore,mappingStatus,statusSetBy,statusSetOn,conceptId,mappingType,comment,createdBy,createdOn
30802,Oestradiol aliquot,3,3,,457396,,Blood biochemistry processing,The aliquout used for the Oestradiol assay.,0.5820552110671997,APPROVED,,0,4227695,EVENT,,,1603269146145
30802,Oestradiol aliquot,3,3,,457396,,Blood biochemistry processing,The aliquout used for the Oestradiol assay.,0.5820552110671997,APPROVED,,0,1548195,EVENT,,,1603269146145
30775,IGF-1 missing reason,8,Not reportable because dilution factor 0.9-0.99 or 1.01-1.1,,26684,,Blood biochemistry processing,The reason that a IGF-1 assay result is missing.,0.5533058047294617,APPROVED,Sofia,1603278954893,44803923,EVENT,,Sofia,1603269573831
30775,IGF-1 missing reason,8,Not reportable because dilution factor 0.9-0.99 or 1.01-1.1,,26684,,Blood biochemistry processing,The reason that a IGF-1 assay result is missing.,0.5533058047294617,APPROVED,Sofia,1603278954893,4022282,EVENT,,Sofia,1603273985053
30775,IGF-1 missing reason,8,Not reportable because dilution factor 0.9-0.99 or 1.01-1.1,,26684,,Blood biochemistry processing,The reason that a IGF-1 assay result is missing.,0.5533058047294617,APPROVED,Sofia,1603278954893,4038832,VALUE,,Sofia,1603278898061
30656,Aspartate aminotransferase reportability,4,Not reportable at assay (too low),,485616,,Blood biochemistry processing,The reportability of aAspartate aminotransferase assay result. Absence of a value here means that a result has not been attempted.,0.811539888381958,APPROVED,Sofia,1603278921753,44803923,EVENT,,Sofia,1603269573831
30656,Aspartate aminotransferase reportability,4,Not reportable at assay (too low),,485616,,Blood biochemistry processing,The reportability of aAspartate aminotransferase assay result. Absence of a value here means that a result has not been attempted.,0.811539888381958,APPROVED,Sofia,1603278921753,4094657,EVENT,,Sofia,1603273397989
30656,Aspartate aminotransferase reportability,4,Not reportable at assay (too low),,485616,,Blood biochemistry processing,The reportability of aAspartate aminotransferase assay result. Absence of a value here means that a result has not been attempted.,0.811539888381958,APPROVED,Sofia,1603278921753,45880021,VALUE,,Sofia,1603278026736
30802,Oestradiol aliquot,4,4,,457396,,Blood biochemistry processing,The aliquout used for the Oestradiol assay.,0.5820552110671997,APPROVED,,0,4227695,EVENT,,,1603269146145
30802,Oestradiol aliquot,4,4,,457396,,Blood biochemistry processing,The aliquout used for the Oestradiol assay.,0.5820552110671997,APPROVED,,0,1548195,EVENT,,,1603269146145
30874,Triglycerides correction reason,4,Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction,,487059,,Blood biochemistry processing,The reason for applying a correction to the Triglycerides assay result.,0.6954918503761292,UNCHECKED,,0,4077846,EVENT,,Sofia,1603273146592
30874,Triglycerides correction reason,4,Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction,,487059,,Blood biochemistry processing,The reason for applying a correction to the Triglycerides assay result.,0.6954918503761292,UNCHECKED,,0,45957223,EVENT,,Sofia,1603274235302
30862,Total protein aliquot,4,4,,491488,,Blood biochemistry processing,The aliquout used for the Total protein assay.,0.6339995265007019,APPROVED,,0,4227695,EVENT,,,1603269146145
30862,Total protein aliquot,4,4,,491488,,Blood biochemistry processing,The aliquout used for the Total protein assay.,0.6339995265007019,APPROVED,,0,4230216,EVENT,,,1603269146145
30775,IGF-1 missing reason,9,Not reportable because dilution factor <0.9 or >1.1,,26684,,Blood biochemistry processing,The reason that a IGF-1 assay result is missing.,0.5533058047294617,APPROVED,Sofia,1603278972745,44803923,EVENT,,Sofia,1603269573831
30775,IGF-1 missing reason,9,Not reportable because dilution factor <0.9 or >1.1,,26684,,Blood biochemistry processing,The reason that a IGF-1 assay result is missing.,0.5533058047294617,APPROVED,Sofia,1603278972745,4022282,EVENT,,Sofia,1603273985053
30775,IGF-1 missing reason,9,Not reportable because dilution factor <0.9 or >1.1,,26684,,Blood biochemistry processing,The reason that a IGF-1 assay result is missing.,0.5533058047294617,APPROVED,Sofia,1603278972745,4038832,VALUE,,Sofia,1603278898061
30533,Sodium in urine device ID,1269519,Analyser 1269659,,503642,,Urine processing,Identifier for device used to measure Sodium in urine,0.6170123219490051,APPROVED,Sofia,1603269290067,44816616,EVENT,,,1603269146145
30533,Sodium in urine device ID,1269519,Analyser 1269659,,503642,,Urine processing,Identifier for device used to measure Sodium in urine,0.6170123219490051,APPROVED,Sofia,1603269290067,37398500,EVENT,,,1603269146146
30763,HDL cholesterol correction level,1,Date and aliquot correction,,445563,,Blood biochemistry processing,The type of post-measurement correction applied to the HDL cholesterol assay result.,0.773384690284729,APPROVED,Sofia,1603275504063,4143923,EVENT,,Sofia,1603271731762
30763,HDL cholesterol correction level,1,Date and aliquot correction,,445563,,Blood biochemistry processing,The type of post-measurement correction applied to the HDL cholesterol assay result.,0.773384690284729,APPROVED,Sofia,1603275504063,4011133,EVENT,,Sofia,1603273931554
30763,HDL cholesterol correction level,1,Date and aliquot correction,,445563,,Blood biochemistry processing,The type of post-measurement correction applied to the HDL cholesterol assay result.,0.773384690284729,APPROVED,Sofia,1603275504063,4256607,VALUE,,Sofia,1603275433083
30763,HDL cholesterol correction level,1,Date and aliquot correction,,445563,,Blood biochemistry processing,The type of post-measurement correction applied to the HDL cholesterol assay result.,0.773384690284729,APPROVED,Sofia,1603275504063,4227695,VALUE,,Sofia,1603275472508
30014,Red blood cell (erythrocyte) count acquisition route,2,Archive,,503449,,Blood count processing,Route whereby data for Red blood cell (erythrocyte) count was transferred from analyser device to UK Biobank core LIMS database.,0.3383621871471405,APPROVED,,0,4030871,EVENT,,,1603269146146
30014,Red blood cell (erythrocyte) count acquisition route,2,Archive,,503449,,Blood count processing,Route whereby data for Red blood cell (erythrocyte) count was transferred from analyser device to UK Biobank core LIMS database.,0.3383621871471405,APPROVED,,0,36307628,VALUE,,,1603269146146
30014,Red blood cell (erythrocyte) count acquisition route,2,Archive,,503449,,Blood count processing,Route whereby data for Red blood cell (erythrocyte) count was transferred from analyser device to UK Biobank core LIMS database.,0.3383621871471405,APPROVED,,0,36307628,VALUE,,,1603269146146
30776,IGF-1 reportability,1,"Reportable at assay and after aliquot correction, if attempted",,484746,,Blood biochemistry processing,The reportability of aIGF-1 assay result. Absence of a value here means that a result has not been attempted.,0.522988498210907,APPROVED,Sofia,1603280780084,4040635,EVENT,,Sofia,1603273109701
30776,IGF-1 reportability,1,"Reportable at assay and after aliquot correction, if attempted",,484746,,Blood biochemistry processing,The reportability of aIGF-1 assay result. Absence of a value here means that a result has not been attempted.,0.522988498210907,APPROVED,Sofia,1603280780084,4022282,EVENT,,Sofia,1603273985053
30776,IGF-1 reportability,1,"Reportable at assay and after aliquot correction, if attempted",,484746,,Blood biochemistry processing,The reportability of aIGF-1 assay result. Absence of a value here means that a result has not been attempted.,0.522988498210907,APPROVED,Sofia,1603280780084,4156364,VALUE,,Sofia,1603280644174
30776,IGF-1 reportability,1,"Reportable at assay and after aliquot correction, if attempted",,484746,,Blood biochemistry processing,The reportability of aIGF-1 assay result. Absence of a value here means that a result has not been attempted.,0.522988498210907,APPROVED,Sofia,1603280780084,4227695,VALUE,,Sofia,1603280769878
30875,Triglycerides missing reason,1,No data returned,,24365,,Blood biochemistry processing,The reason that a Triglycerides assay result is missing.,0.7085838913917542,APPROVED,Sofia,1603277473291,44803923,EVENT,,Sofia,1603269437878
30875,Triglycerides missing reason,1,No data returned,,24365,,Blood biochemistry processing,The reason that a Triglycerides assay result is missing.,0.7085838913917542,APPROVED,Sofia,1603277473291,45957223,EVENT,,Sofia,1603274235302
30875,Triglycerides missing reason,1,No data returned,,24365,,Blood biochemistry processing,The reason that a Triglycerides assay result is missing.,0.7085838913917542,APPROVED,Sofia,1603277473291,46237210,VALUE,,Sofia,1603277447480
30656,Aspartate aminotransferase reportability,5,Not reportable at assay (too high),,485616,,Blood biochemistry processing,The reportability of aAspartate aminotransferase assay result. Absence of a value here means that a result has not been attempted.,0.811539888381958,APPROVED,Sofia,1603278910764,44803923,EVENT,,Sofia,1603269573831
30656,Aspartate aminotransferase reportability,5,Not reportable at assay (too high),,485616,,Blood biochemistry processing,The reportability of aAspartate aminotransferase assay result. Absence of a value here means that a result has not been attempted.,0.811539888381958,APPROVED,Sofia,1603278910764,4094657,EVENT,,Sofia,1603273397989
30656,Aspartate aminotransferase reportability,5,Not reportable at assay (too high),,485616,,Blood biochemistry processing,The reportability of aAspartate aminotransferase assay result. Absence of a value here means that a result has not been attempted.,0.811539888381958,APPROVED,Sofia,1603278910764,45885145,VALUE,,Sofia,1603278010002
30776,IGF-1 reportability,2,Reportable at assay but not reportable after any corrections (too low),,484746,,Blood biochemistry processing,The reportability of aIGF-1 assay result. Absence of a value here means that a result has not been attempted.,0.522988498210907,APPROVED,Sofia,1603280997562,4040635,EVENT,,Sofia,1603273109701
30776,IGF-1 reportability,2,Reportable at assay but not reportable after any corrections (too low),,484746,,Blood biochemistry processing,The reportability of aIGF-1 assay result. Absence of a value here means that a result has not been attempted.,0.522988498210907,APPROVED,Sofia,1603280997562,4022282,EVENT,,Sofia,1603273985053
30776,IGF-1 reportability,2,Reportable at assay but not reportable after any corrections (too low),,484746,,Blood biochemistry processing,The reportability of aIGF-1 assay result. Absence of a value here means that a result has not been attempted.,0.522988498210907,APPROVED,Sofia,1603280997562,4156364,VALUE,,Sofia,1603280818179
30803,Oestradiol correction level,0,None,,78535,,Blood biochemistry processing,The type of post-measurement correction applied to the Oestradiol assay result.,0.75150066614151,IGNORED,Sofia,1603277771508,0,EVENT,,,1603703853190
30535,Sodium in urine result flag,<10,Result below 10 millimole/L,,1066,,Urine assays,Flag returned by measurement device indicating why it could not return a numeric value for Sodium in urine,0.44177085161209106,APPROVED,,0,4020682,EVENT,,,1603269146148
30535,Sodium in urine result flag,<10,Result below 10 millimole/L,,1066,,Urine assays,Flag returned by measurement device indicating why it could not return a numeric value for Sodium in urine,0.44177085161209106,APPROVED,,0,4171756,VALUE,,,1603269146148
30535,Sodium in urine result flag,<10,Result below 10 millimole/L,,1066,,Urine assays,Flag returned by measurement device indicating why it could not return a numeric value for Sodium in urine,0.44177085161209106,APPROVED,,0,8753,UNIT,,,1603269146148
30863,Total protein correction level,0,None,,445289,,Blood biochemistry processing,The type of post-measurement correction applied to the Total protein assay result.,0.7286314368247986,IGNORED,Sofia,1603277775829,0,EVENT,,,1603703853190
30763,HDL cholesterol correction level,2,Date correction only,,445563,,Blood biochemistry processing,The type of post-measurement correction applied to the HDL cholesterol assay result.,0.773384690284729,APPROVED,Sofia,1603275526021,4143923,EVENT,,Sofia,1603271731762
30763,HDL cholesterol correction level,2,Date correction only,,445563,,Blood biochemistry processing,The type of post-measurement correction applied to the HDL cholesterol assay result.,0.773384690284729,APPROVED,Sofia,1603275526021,4011133,EVENT,,Sofia,1603273931554
30763,HDL cholesterol correction level,2,Date correction only,,445563,,Blood biochemistry processing,The type of post-measurement correction applied to the HDL cholesterol assay result.,0.773384690284729,APPROVED,Sofia,1603275526021,4256607,VALUE,,Sofia,1603275433083
30776,IGF-1 reportability,3,Reportable at assay but not reportable after any corrections (too high),,484746,,Blood biochemistry processing,The reportability of aIGF-1 assay result. Absence of a value here means that a result has not been attempted.,0.522988498210907,APPROVED,Sofia,1603280983599,4040635,EVENT,,Sofia,1603273109701
30776,IGF-1 reportability,3,Reportable at assay but not reportable after any corrections (too high),,484746,,Blood biochemistry processing,The reportability of aIGF-1 assay result. Absence of a value here means that a result has not been attempted.,0.522988498210907,APPROVED,Sofia,1603280983599,4022282,EVENT,,Sofia,1603273985053
30776,IGF-1 reportability,3,Reportable at assay but not reportable after any corrections (too high),,484746,,Blood biochemistry processing,The reportability of aIGF-1 assay result. Absence of a value here means that a result has not been attempted.,0.522988498210907,APPROVED,Sofia,1603280983599,4156364,VALUE,,Sofia,1603280818179
30662,Direct bilirubin aliquot,0,Manual,,491483,,Blood biochemistry processing,The aliquout used for the Direct bilirubin assay.,0.7655012011528015,APPROVED,,0,4227695,EVENT,,,1603269146150
30662,Direct bilirubin aliquot,0,Manual,,491483,,Blood biochemistry processing,The aliquout used for the Direct bilirubin assay.,0.7655012011528015,APPROVED,,0,4184442,EVENT,,,1603269146151
30662,Direct bilirubin aliquot,0,Manual,,491483,,Blood biochemistry processing,The aliquout used for the Direct bilirubin assay.,0.7655012011528015,APPROVED,,0,4337123,VALUE,,,1603269146151
30024,Haemoglobin concentration acquisition route,0,Direct,,503451,,Blood count processing,Route whereby data for Haemoglobin concentration was transferred from analyser device to UK Biobank core LIMS database.,0.7073351144790649,APPROVED,,0,40480067,EVENT,,,1603269146152
30024,Haemoglobin concentration acquisition route,0,Direct,,503451,,Blood count processing,Route whereby data for Haemoglobin concentration was transferred from analyser device to UK Biobank core LIMS database.,0.7073351144790649,APPROVED,,0,42531073,VALUE,,,1603269146152
30875,Triglycerides missing reason,2,Original value above or below reportable limit,,24365,,Blood biochemistry processing,The reason that a Triglycerides assay result is missing.,0.7085838913917542,APPROVED,Sofia,1603280592040,44803923,EVENT,,Sofia,1603269607578
30875,Triglycerides missing reason,2,Original value above or below reportable limit,,24365,,Blood biochemistry processing,The reason that a Triglycerides assay result is missing.,0.7085838913917542,APPROVED,Sofia,1603280592040,45957223,EVENT,,Sofia,1603274235302
30875,Triglycerides missing reason,2,Original value above or below reportable limit,,24365,,Blood biochemistry processing,The reason that a Triglycerides assay result is missing.,0.7085838913917542,APPROVED,Sofia,1603280592040,45878591,VALUE,,Sofia,1603280553903
30776,IGF-1 reportability,4,Not reportable at assay (too low),,484746,,Blood biochemistry processing,The reportability of aIGF-1 assay result. Absence of a value here means that a result has not been attempted.,0.522988498210907,APPROVED,Sofia,1603278936161,44803923,EVENT,,Sofia,1603269573831
30776,IGF-1 reportability,4,Not reportable at assay (too low),,484746,,Blood biochemistry processing,The reportability of aIGF-1 assay result. Absence of a value here means that a result has not been attempted.,0.522988498210907,APPROVED,Sofia,1603278936161,4022282,EVENT,,Sofia,1603273985053
30776,IGF-1 reportability,4,Not reportable at assay (too low),,484746,,Blood biochemistry processing,The reportability of aIGF-1 assay result. Absence of a value here means that a result has not been attempted.,0.522988498210907,APPROVED,Sofia,1603278936161,45880021,VALUE,,Sofia,1603278026736
30535,Sodium in urine result flag,>400,Result above 400 millimole/L,,1066,,Urine assays,Flag returned by measurement device indicating why it could not return a numeric value for Sodium in urine,0.44177085161209106,APPROVED,,0,4020682,EVENT,,,1603269146153
30535,Sodium in urine result flag,>400,Result above 400 millimole/L,,1066,,Urine assays,Flag returned by measurement device indicating why it could not return a numeric value for Sodium in urine,0.44177085161209106,APPROVED,,0,4172704,VALUE,,,1603269146153
30535,Sodium in urine result flag,>400,Result above 400 millimole/L,,1066,,Urine assays,Flag returned by measurement device indicating why it could not return a numeric value for Sodium in urine,0.44177085161209106,APPROVED,,0,8753,UNIT,,,1603269146153
30803,Oestradiol correction level,1,Date and aliquot correction,,78535,,Blood biochemistry processing,The type of post-measurement correction applied to the Oestradiol assay result.,0.75150066614151,APPROVED,Sofia,1603275506255,4143923,EVENT,,Sofia,1603271731762
30803,Oestradiol correction level,1,Date and aliquot correction,,78535,,Blood biochemistry processing,The type of post-measurement correction applied to the Oestradiol assay result.,0.75150066614151,APPROVED,Sofia,1603275506255,1548195,EVENT,,Sofia,1603274105162
30803,Oestradiol correction level,1,Date and aliquot correction,,78535,,Blood biochemistry processing,The type of post-measurement correction applied to the Oestradiol assay result.,0.75150066614151,APPROVED,Sofia,1603275506255,4256607,VALUE,,Sofia,1603275433083
30803,Oestradiol correction level,1,Date and aliquot correction,,78535,,Blood biochemistry processing,The type of post-measurement correction applied to the Oestradiol assay result.,0.75150066614151,APPROVED,Sofia,1603275506255,4227695,VALUE,,Sofia,1603275472508
30662,Direct bilirubin aliquot,1,1,,491483,,Blood biochemistry processing,The aliquout used for the Direct bilirubin assay.,0.7655012011528015,APPROVED,,0,4227695,EVENT,,,1603269146153
30662,Direct bilirubin aliquot,1,1,,491483,,Blood biochemistry processing,The aliquout used for the Direct bilirubin assay.,0.7655012011528015,APPROVED,,0,4184442,EVENT,,,1603269146153
30776,IGF-1 reportability,5,Not reportable at assay (too high),,484746,,Blood biochemistry processing,The reportability of aIGF-1 assay result. Absence of a value here means that a result has not been attempted.,0.522988498210907,APPROVED,Sofia,1603278916666,44803923,EVENT,,Sofia,1603269573831
30776,IGF-1 reportability,5,Not reportable at assay (too high),,484746,,Blood biochemistry processing,The reportability of aIGF-1 assay result. Absence of a value here means that a result has not been attempted.,0.522988498210907,APPROVED,Sofia,1603278916666,4022282,EVENT,,Sofia,1603273985053
30776,IGF-1 reportability,5,Not reportable at assay (too high),,484746,,Blood biochemistry processing,The reportability of aIGF-1 assay result. Absence of a value here means that a result has not been attempted.,0.522988498210907,APPROVED,Sofia,1603278916666,45885145,VALUE,,Sofia,1603278010002
30602,Albumin aliquot,0,Manual,,491945,,Blood biochemistry processing,The aliquout used for the Albumin assay.,0.627221405506134,APPROVED,,0,4227695,EVENT,,,1603269146153
30602,Albumin aliquot,0,Manual,,491945,,Blood biochemistry processing,The aliquout used for the Albumin assay.,0.627221405506134,APPROVED,,0,4199139,EVENT,,,1603269146154
30602,Albumin aliquot,0,Manual,,491945,,Blood biochemistry processing,The aliquout used for the Albumin assay.,0.627221405506134,APPROVED,,0,4337123,VALUE,,,1603269146154
30863,Total protein correction level,1,Date and aliquot correction,,445289,,Blood biochemistry processing,The type of post-measurement correction applied to the Total protein assay result.,0.7286314368247986,APPROVED,Sofia,1603275510483,4143923,EVENT,,Sofia,1603271731762
30863,Total protein correction level,1,Date and aliquot correction,,445289,,Blood biochemistry processing,The type of post-measurement correction applied to the Total protein assay result.,0.7286314368247986,APPROVED,Sofia,1603275510483,4230216,EVENT,,Sofia,1603274220492
30863,Total protein correction level,1,Date and aliquot correction,,445289,,Blood biochemistry processing,The type of post-measurement correction applied to the Total protein assay result.,0.7286314368247986,APPROVED,Sofia,1603275510483,4256607,VALUE,,Sofia,1603275433083
30863,Total protein correction level,1,Date and aliquot correction,,445289,,Blood biochemistry processing,The type of post-measurement correction applied to the Total protein assay result.,0.7286314368247986,APPROVED,Sofia,1603275510483,4227695,VALUE,,Sofia,1603275472508
30764,HDL cholesterol correction reason,0,Normal for assay type,,445563,,Blood biochemistry processing,The reason for applying a correction to the HDL cholesterol assay result.,0.7826971411705017,APPROVED,Sofia,1603277827091,4077846,EVENT,,Sofia,1603272969613
30764,HDL cholesterol correction reason,0,Normal for assay type,,445563,,Blood biochemistry processing,The reason for applying a correction to the HDL cholesterol assay result.,0.7826971411705017,APPROVED,Sofia,1603277827091,4011133,EVENT,,Sofia,1603273931554
30764,HDL cholesterol correction reason,0,Normal for assay type,,445563,,Blood biochemistry processing,The reason for applying a correction to the HDL cholesterol assay result.,0.7826971411705017,APPROVED,Sofia,1603277827091,45884153,VALUE,,Sofia,1603277813388
30875,Triglycerides missing reason,3,Unrecoverable aliquot problem (dip),,24365,,Blood biochemistry processing,The reason that a Triglycerides assay result is missing.,0.7085838913917542,UNCHECKED,,0,44803923,EVENT,,Sofia,1603271287521
30875,Triglycerides missing reason,3,Unrecoverable aliquot problem (dip),,24365,,Blood biochemistry processing,The reason that a Triglycerides assay result is missing.,0.7085838913917542,UNCHECKED,,0,45957223,EVENT,,Sofia,1603274235302
30602,Albumin aliquot,1,1,,491945,,Blood biochemistry processing,The aliquout used for the Albumin assay.,0.627221405506134,APPROVED,,0,4227695,EVENT,,,1603269146154
30602,Albumin aliquot,1,1,,491945,,Blood biochemistry processing,The aliquout used for the Albumin assay.,0.627221405506134,APPROVED,,0,4199139,EVENT,,,1603269146154
30782,LDL direct aliquot,0,Manual,,491177,,Blood biochemistry processing,The aliquout used for the LDL direct assay.,0.49918848276138306,APPROVED,,0,4227695,EVENT,,,1603269146154
30782,LDL direct aliquot,0,Manual,,491177,,Blood biochemistry processing,The aliquout used for the LDL direct assay.,0.49918848276138306,APPROVED,,0,4329038,EVENT,,,1603269146155
30782,LDL direct aliquot,0,Manual,,491177,,Blood biochemistry processing,The aliquout used for the LDL direct assay.,0.49918848276138306,APPROVED,,0,4337123,VALUE,,,1603269146155
30662,Direct bilirubin aliquot,2,2,,491483,,Blood biochemistry processing,The aliquout used for the Direct bilirubin assay.,0.7655012011528015,APPROVED,,0,4227695,EVENT,,,1603269146156
30662,Direct bilirubin aliquot,2,2,,491483,,Blood biochemistry processing,The aliquout used for the Direct bilirubin assay.,0.7655012011528015,APPROVED,,0,4184442,EVENT,,,1603269146156
30024,Haemoglobin concentration acquisition route,1,Backup,,503451,,Blood count processing,Route whereby data for Haemoglobin concentration was transferred from analyser device to UK Biobank core LIMS database.,0.7073351144790649,APPROVED,,0,40480067,EVENT,,,1603269146156
30024,Haemoglobin concentration acquisition route,1,Backup,,503451,,Blood count processing,Route whereby data for Haemoglobin concentration was transferred from analyser device to UK Biobank core LIMS database.,0.7073351144790649,APPROVED,,0,36307628,VALUE,,,1603269146156
30602,Albumin aliquot,2,2,,491945,,Blood biochemistry processing,The aliquout used for the Albumin assay.,0.627221405506134,APPROVED,,0,4227695,EVENT,,,1603269146156
30602,Albumin aliquot,2,2,,491945,,Blood biochemistry processing,The aliquout used for the Albumin assay.,0.627221405506134,APPROVED,,0,4199139,EVENT,,,1603269146156
30803,Oestradiol correction level,2,Date correction only,,78535,,Blood biochemistry processing,The type of post-measurement correction applied to the Oestradiol assay result.,0.75150066614151,APPROVED,Sofia,1603275527740,4143923,EVENT,,Sofia,1603271731762
30803,Oestradiol correction level,2,Date correction only,,78535,,Blood biochemistry processing,The type of post-measurement correction applied to the Oestradiol assay result.,0.75150066614151,APPROVED,Sofia,1603275527740,1548195,EVENT,,Sofia,1603274105162
30803,Oestradiol correction level,2,Date correction only,,78535,,Blood biochemistry processing,The type of post-measurement correction applied to the Oestradiol assay result.,0.75150066614151,APPROVED,Sofia,1603275527740,4256607,VALUE,,Sofia,1603275433083
30782,LDL direct aliquot,1,1,,491177,,Blood biochemistry processing,The aliquout used for the LDL direct assay.,0.49918848276138306,APPROVED,,0,4227695,EVENT,,,1603269146156
30782,LDL direct aliquot,1,1,,491177,,Blood biochemistry processing,The aliquout used for the LDL direct assay.,0.49918848276138306,APPROVED,,0,4329038,EVENT,,,1603269146156
30602,Albumin aliquot,3,3,,491945,,Blood biochemistry processing,The aliquout used for the Albumin assay.,0.627221405506134,APPROVED,,0,4227695,EVENT,,,1603269146156
30602,Albumin aliquot,3,3,,491945,,Blood biochemistry processing,The aliquout used for the Albumin assay.,0.627221405506134,APPROVED,,0,4199139,EVENT,,,1603269146156
30662,Direct bilirubin aliquot,3,3,,491483,,Blood biochemistry processing,The aliquout used for the Direct bilirubin assay.,0.7655012011528015,APPROVED,,0,4227695,EVENT,,,1603269146156
30662,Direct bilirubin aliquot,3,3,,491483,,Blood biochemistry processing,The aliquout used for the Direct bilirubin assay.,0.7655012011528015,APPROVED,,0,4184442,EVENT,,,1603269146156
30875,Triglycerides missing reason,4,Unrecoverable aliquot problem (possible aliquot mis-classification),,24365,,Blood biochemistry processing,The reason that a Triglycerides assay result is missing.,0.7085838913917542,UNCHECKED,,0,44803923,EVENT,,Sofia,1603271287521
30875,Triglycerides missing reason,4,Unrecoverable aliquot problem (possible aliquot mis-classification),,24365,,Blood biochemistry processing,The reason that a Triglycerides assay result is missing.,0.7085838913917542,UNCHECKED,,0,45957223,EVENT,,Sofia,1603274235302
30782,LDL direct aliquot,2,2,,491177,,Blood biochemistry processing,The aliquout used for the LDL direct assay.,0.49918848276138306,APPROVED,,0,4227695,EVENT,,,1603269146156
30782,LDL direct aliquot,2,2,,491177,,Blood biochemistry processing,The aliquout used for the LDL direct assay.,0.49918848276138306,APPROVED,,0,4329038,EVENT,,,1603269146156
30764,HDL cholesterol correction reason,1,No tip information,,445563,,Blood biochemistry processing,The reason for applying a correction to the HDL cholesterol assay result.,0.7826971411705017,APPROVED,Sofia,1603277719632,4077846,EVENT,,Sofia,1603272954271
30764,HDL cholesterol correction reason,1,No tip information,,445563,,Blood biochemistry processing,The reason for applying a correction to the HDL cholesterol assay result.,0.7826971411705017,APPROVED,Sofia,1603277719632,4011133,EVENT,,Sofia,1603273931554
30764,HDL cholesterol correction reason,1,No tip information,,445563,,Blood biochemistry processing,The reason for applying a correction to the HDL cholesterol assay result.,0.7826971411705017,APPROVED,Sofia,1603277719632,45880270,VALUE,,Sofia,1603277706061
30602,Albumin aliquot,4,4,,491945,,Blood biochemistry processing,The aliquout used for the Albumin assay.,0.627221405506134,APPROVED,,0,4227695,EVENT,,,1603269146157
30602,Albumin aliquot,4,4,,491945,,Blood biochemistry processing,The aliquout used for the Albumin assay.,0.627221405506134,APPROVED,,0,4199139,EVENT,,,1603269146157
30863,Total protein correction level,2,Date correction only,,445289,,Blood biochemistry processing,The type of post-measurement correction applied to the Total protein assay result.,0.7286314368247986,APPROVED,Sofia,1603275530499,4143923,EVENT,,Sofia,1603271731762
30863,Total protein correction level,2,Date correction only,,445289,,Blood biochemistry processing,The type of post-measurement correction applied to the Total protein assay result.,0.7286314368247986,APPROVED,Sofia,1603275530499,4230216,EVENT,,Sofia,1603274220492
30863,Total protein correction level,2,Date correction only,,445289,,Blood biochemistry processing,The type of post-measurement correction applied to the Total protein assay result.,0.7286314368247986,APPROVED,Sofia,1603275530499,4256607,VALUE,,Sofia,1603275433083
30662,Direct bilirubin aliquot,4,4,,491483,,Blood biochemistry processing,The aliquout used for the Direct bilirubin assay.,0.7655012011528015,APPROVED,,0,4227695,EVENT,,,1603269146157
30662,Direct bilirubin aliquot,4,4,,491483,,Blood biochemistry processing,The aliquout used for the Direct bilirubin assay.,0.7655012011528015,APPROVED,,0,4184442,EVENT,,,1603269146157
30804,Oestradiol correction reason,0,Normal for assay type,,78535,,Blood biochemistry processing,The reason for applying a correction to the Oestradiol assay result.,0.511871337890625,APPROVED,Sofia,1603277831717,4077846,EVENT,,Sofia,1603272969613
30804,Oestradiol correction reason,0,Normal for assay type,,78535,,Blood biochemistry processing,The reason for applying a correction to the Oestradiol assay result.,0.511871337890625,APPROVED,Sofia,1603277831717,1548195,EVENT,,Sofia,1603274105162
30804,Oestradiol correction reason,0,Normal for assay type,,78535,,Blood biochemistry processing,The reason for applying a correction to the Oestradiol assay result.,0.511871337890625,APPROVED,Sofia,1603277831717,45884153,VALUE,,Sofia,1603277813388
30782,LDL direct aliquot,3,3,,491177,,Blood biochemistry processing,The aliquout used for the LDL direct assay.,0.49918848276138306,APPROVED,,0,4227695,EVENT,,,1603269146157
30782,LDL direct aliquot,3,3,,491177,,Blood biochemistry processing,The aliquout used for the LDL direct assay.,0.49918848276138306,APPROVED,,0,4329038,EVENT,,,1603269146157
30024,Haemoglobin concentration acquisition route,2,Archive,,503451,,Blood count processing,Route whereby data for Haemoglobin concentration was transferred from analyser device to UK Biobank core LIMS database.,0.7073351144790649,APPROVED,,0,40480067,EVENT,,,1603269146157
30024,Haemoglobin concentration acquisition route,2,Archive,,503451,,Blood count processing,Route whereby data for Haemoglobin concentration was transferred from analyser device to UK Biobank core LIMS database.,0.7073351144790649,APPROVED,,0,36307628,VALUE,,,1603269146157
30875,Triglycerides missing reason,5,Aliquot 4 used,,24365,,Blood biochemistry processing,The reason that a Triglycerides assay result is missing.,0.7085838913917542,APPROVED,Sofia,1603275187008,44803923,EVENT,,Sofia,1603269225419
30875,Triglycerides missing reason,5,Aliquot 4 used,,24365,,Blood biochemistry processing,The reason that a Triglycerides assay result is missing.,0.7085838913917542,APPROVED,Sofia,1603275187008,45957223,EVENT,,Sofia,1603274235302
