source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
d1d1.00,0,GP_PRESCR_READ2,ZOPICLONE 7.5mg tablets,19044885,RxNorm,1970-01-01,2099-12-31,
e758.00,0,GP_PRESCR_READ2,DOXYCYCLINE 100mg capsules,40898790,RxNorm Extension,1970-01-01,2099-12-31,
bk72.00,0,GP_PRESCR_READ2,CANDESARTAN CILEXETIL 4mg tablets,1351558,RxNorm,1970-01-01,2099-12-31,
bl3b.00,0,GP_PRESCR_READ2,IMDUR DURULES 60mg m/r tablets,42937894,RxNorm Extension,1970-01-01,2099-12-31,
m24K.00,0,GP_PRESCR_READ2,BALNEUM PLUS cream 500g pump dispenser,45765080,SNOMED,1970-01-01,2099-12-31,
p1z2.00,0,GP_PRESCR_READ2,TEGADERM 1632DT 12cmx12cm dressing,4253490,SNOMED,1970-01-01,2099-12-31,
a4ex.00,0,GP_PRESCR_READ2,MEBEVERINE HYDROCHLORIDE 135mg tablets,19022053,RxNorm,1970-01-01,2099-12-31,
k831.00,0,GP_PRESCR_READ2,BETOPTIC 0.5% eye drops 5mL,45880759,LOINC,1970-01-01,2099-12-31,
ph7n.00,0,GP_PRESCR_READ2,MULTICLIX 0.3mm(30 gauge) lancet,46002848,SNOMED,1970-01-01,2099-12-31,
j541.00,0,GP_PRESCR_READ2,PLAQUENIL 200mg tablets,40184085,RxNorm,1970-01-01,2099-12-31,
ef12.00,0,GP_PRESCR_READ2,METRONIDAZOLE 400mg tablets,1707171,RxNorm,1970-01-01,2099-12-31,
gh74.00,0,GP_PRESCR_READ2,TADALAFIL 5mg tablets,19102546,RxNorm,1970-01-01,2099-12-31,
dl5A.00,0,GP_PRESCR_READ2,SUMATRIPTAN 50mg tablets,1140650,RxNorm,1970-01-01,2099-12-31,
fe62.00,0,GP_PRESCR_READ2,PREDNISOLONE 5mg tablets,1550560,RxNorm,1970-01-01,2099-12-31,
aa3N.00,0,GP_PRESCR_READ2,PENTASA 1g/sachet m/r granules,43730562,RxNorm Extension,1970-01-01,2099-12-31,
ph75.00,0,GP_PRESCR_READ2,*UNILET LANCETS 100,45158666,NDC,1970-01-01,2099-12-31,
fo6x.00,0,GP_PRESCR_READ2,RISEDRONATE SODIUM 35mg tablets,40174494,RxNorm,1970-01-01,2099-12-31,
puhQ.00,0,GP_PRESCR_READ2,FREESTYLE LITE blood glucose testing strip,4222987,SNOMED,1970-01-01,2099-12-31,
k321.00,0,GP_PRESCR_READ2,CHLORAMPHENICOL 0.5% eye drops,44053357,RxNorm Extension,1970-01-01,2099-12-31,
djk1.00,0,GP_PRESCR_READ2,OXYNORM 5mg capsules,19113600,RxNorm,1970-01-01,2099-12-31,
i312.00,0,GP_PRESCR_READ2,HYDROXOCOBALAMIN 1mg/1mL injection,36882874,RxNorm Extension,1970-01-01,2099-12-31,
e222.00,0,GP_PRESCR_READ2,FLUCLOXACILLIN 500mg capsules,1800837,RxNorm,1970-01-01,2099-12-31,
f41z.00,0,GP_PRESCR_READ2,METFORMIN HYDROCHLORIDE 850mg tablets,40164946,RxNorm,1970-01-01,2099-12-31,
j22p.00,0,GP_PRESCR_READ2,DICLOFENAC SODIUM+MISOPROSTOL 50mg/200micrograms tablets,43277306,RxNorm Extension,1970-01-01,2099-12-31,
da93.00,0,GP_PRESCR_READ2,CITALOPRAM 10mg tablets,797632,RxNorm,1970-01-01,2099-12-31,
d161.00,0,GP_PRESCR_READ2,LOPRAZOLAM 1mg tablets,781062,RxNorm,1970-01-01,2099-12-31,
fe61.00,0,GP_PRESCR_READ2,PREDNISOLONE 1mg tablets,1550561,RxNorm,1970-01-01,2099-12-31,
ka8z.00,0,GP_PRESCR_READ2,CARBOMER-980 0.2% liquid eye gel,4217750,SNOMED,1970-01-01,2099-12-31,
ig1j.00,0,GP_PRESCR_READ2,CALCIUM CARBONATE 2.5g chewable tablets,19020171,RxNorm,1970-01-01,2099-12-31,
gc74.00,0,GP_PRESCR_READ2,FLOMAXTRA XL 400micrograms m/r tablets,9655,UCUM,1970-01-01,2099-12-31,
h82C.00,0,GP_PRESCR_READ2,NEORAL 100mg capsules,19010583,RxNorm,1970-01-01,2099-12-31,
c1Dy.00,0,GP_PRESCR_READ2,SALMETEROL+FLUTICASONE PROPIONATE 50micrograms/250micrograms breath-actuated dry powder inhaler,42902745,RxNorm,1970-01-01,2099-12-31,
f41u.00,0,GP_PRESCR_READ2,METFORMIN HYDROCHLORIDE 1000mg m/r tablets,40164897,RxNorm,1970-01-01,2099-12-31,
l81z.00,0,GP_PRESCR_READ2,BECLOMETASONE 50micrograms aqueous nasal spray,40010699,RxNorm,1970-01-01,2099-12-31,
dnbr.00,0,GP_PRESCR_READ2,SODIUM VALPROATE 200mg m/r tablets,40237989,RxNorm,1970-01-01,2099-12-31,
bxiB.00,0,GP_PRESCR_READ2,ATORVASTATIN 20mg chewable tablets,42479168,RxNorm Extension,1970-01-01,2099-12-31,
dibu.00,0,GP_PRESCR_READ2,SOLPADOL effervescent tablets,43173829,RxNorm Extension,1970-01-01,2099-12-31,
fi4F.00,0,GP_PRESCR_READ2,TESTIM gel 50mg/5g tube,4221170,SNOMED,1970-01-01,2099-12-31,
bd34.00,0,GP_PRESCR_READ2,TENORMIN LS 50mg tablets,21123412,RxNorm Extension,1970-01-01,2099-12-31,
c331.00,0,GP_PRESCR_READ2,TIOTROPIUM 18micrograms inhalation capsules,37499259,RxNorm,1970-01-01,2099-12-31,
dj81.00,0,GP_PRESCR_READ2,DIHYDROCODEINE 30mg tablets,21095652,RxNorm Extension,1970-01-01,2099-12-31,
ftc2.00,0,GP_PRESCR_READ2,LIRAGLUTIDE 6mg/mL solution for injection prefilled pen,35408233,RxNorm Extension,1970-01-01,2099-12-31,
d1d3.00,0,GP_PRESCR_READ2,ZOPICLONE 3.75mg tablets,19044884,RxNorm,1970-01-01,2099-12-31,
bd1y.00,0,GP_PRESCR_READ2,PROPRANOLOL 80mg m/r capsules,36259556,RxNorm Extension,1970-01-01,2099-12-31,
ae11.00,0,GP_PRESCR_READ2,LACTULOSE 3.35g/5mL solution,41147936,RxNorm Extension,1970-01-01,2099-12-31,
dher.00,0,GP_PRESCR_READ2,PROCHLORPERAZINE 5mg tablets,752205,RxNorm,1970-01-01,2099-12-31,
f73..00,0,GP_PRESCR_READ2,GLUCOSE [ENDOCRINE],35863315,RxNorm Extension,1970-01-01,2099-12-31,
du51.00,0,GP_PRESCR_READ2,ACAMPROSATE CALCIUM 333mg e/c tablets,19043960,RxNorm,1970-01-01,2099-12-31,
da61.00,0,GP_PRESCR_READ2,PAROXETINE 20mg tablets,41216620,RxNorm Extension,1970-01-01,2099-12-31,
i119.00,0,GP_PRESCR_READ2,FERROUS FUMARATE 322mg tablets,19010606,RxNorm,1970-01-01,2099-12-31,
ff2j.00,0,GP_PRESCR_READ2,EVOREL-50 patches,4151850,SNOMED,1970-01-01,2099-12-31,
e221.00,0,GP_PRESCR_READ2,FLUCLOXACILLIN 250mg capsules,1800836,RxNorm,1970-01-01,2099-12-31,
k8k2.00,0,GP_PRESCR_READ2,COSOPT 2%/0.5% eye drops 5mL,4234004,SNOMED,1970-01-01,2099-12-31,
k32w.00,0,GP_PRESCR_READ2,CHLORAMPHENICOL 1% eye ointment,40023505,RxNorm,1970-01-01,2099-12-31,
blc1.00,0,GP_PRESCR_READ2,FELODIPINE 5mg m/r tablets,41179747,RxNorm Extension,1970-01-01,2099-12-31,
f283.00,0,GP_PRESCR_READ2,MIXTARD 30 (HUMAN) PENFILL cartridges 3mL,43515071,RxNorm Extension,1970-01-01,2099-12-31,
gddy.00,0,GP_PRESCR_READ2,SOLIFENACIN SUCCINATE 10mg tablets,916008,RxNorm,1970-01-01,2099-12-31,
c1D2.00,0,GP_PRESCR_READ2,SERETIDE 250 Accuhaler,43290123,RxNorm Extension,1970-01-01,2099-12-31,
b311.00,0,GP_PRESCR_READ2,FUROSEMIDE 20mg tablets,19077546,RxNorm,1970-01-01,2099-12-31,
bs17.00,0,GP_PRESCR_READ2,WARFARIN SODIUM 1mg tablets,40163510,RxNorm,1970-01-01,2099-12-31,
gg...00,0,GP_PRESCR_READ2,VAGINAL LUBRICANTS,45759569,SNOMED,1970-01-01,2099-12-31,
c13L.00,0,GP_PRESCR_READ2,SALBUTAMOL 200micrograms breath-actuated dry powder inhaler,41018326,RxNorm Extension,1970-01-01,2099-12-31,
ft5z.00,0,GP_PRESCR_READ2,PIOGLITAZONE 15mg tablets,1525221,RxNorm,1970-01-01,2099-12-31,
e153.00,0,GP_PRESCR_READ2,PHENOXYMETHYLPENICILLIN 250mg tablets,1729720,RxNorm,1970-01-01,2099-12-31,
n47g.00,0,GP_PRESCR_READ2,INACTIVATED INFLUENZA VACCINE (SPLIT VIRION) prefilled syringe 0.5mL,43532840,RxNorm,1970-01-01,2099-12-31,
b212.00,0,GP_PRESCR_READ2,BENDROFLUMETHIAZIDE 5mg tablets,1316356,RxNorm,1970-01-01,2099-12-31,
ja2T.00,0,GP_PRESCR_READ2,ZACIN 0.025% cream 45g,40233994,RxNorm,1970-01-01,2099-12-31,
f25x.00,0,GP_PRESCR_READ2,INSULATARD (HUMAN) PENFILL cartridges 3mL,45771544,SNOMED,1970-01-01,2099-12-31,
ftez.00,0,GP_PRESCR_READ2,SITAGLIPTIN/METFORMIN HYDROCHLORIDE 50mg/1000mg tablets,40164891,RxNorm,1970-01-01,2099-12-31,
eg1y.00,0,GP_PRESCR_READ2,NITROFURANTOIN 50mg capsules,40990844,RxNorm Extension,1970-01-01,2099-12-31,
fh1G.00,0,GP_PRESCR_READ2,FEMOSTON-1/10 tablets,35631582,SNOMED,1970-01-01,2099-12-31,
m4g4.00,0,GP_PRESCR_READ2,SYNALAR 0.025% gel 30g,40243889,RxNorm,1970-01-01,2099-12-31,
p113.00,0,GP_PRESCR_READ2,ABSORBENT COTTON BP 500g,35631687,SNOMED,1970-01-01,2099-12-31,
eg6w.00,0,GP_PRESCR_READ2,CIPROFLOXACIN 500mg tablets,19075380,RxNorm,1970-01-01,2099-12-31,
bi57.00,0,GP_PRESCR_READ2,PERINDOPRIL ERBUMINE 8mg tablets,40163275,RxNorm,1970-01-01,2099-12-31,
aa6v.00,0,GP_PRESCR_READ2,SULFASALAZINE 500mg tablets,964362,RxNorm,1970-01-01,2099-12-31,
fh1k.00,0,GP_PRESCR_READ2,PREMIQUE 0.625mg/5mg tablets,35631824,SNOMED,1970-01-01,2099-12-31,
gdAC.00,0,GP_PRESCR_READ2,TOLTERODINE TARTRATE 2mg m/r capsules,40163786,RxNorm,1970-01-01,2099-12-31,
ja1u.00,0,GP_PRESCR_READ2,FELBINAC 3% topical gel,19100763,RxNorm,1970-01-01,2099-12-31,
k8i2.00,0,GP_PRESCR_READ2,XALATAN 0.005% eye drops 2.5mL,40239032,RxNorm,1970-01-01,2099-12-31,
ce36.00,0,GP_PRESCR_READ2,MUCODYNE 375mg capsules,21123936,RxNorm Extension,1970-01-01,2099-12-31,
l321.00,0,GP_PRESCR_READ2,LOCORTEN-VIOFORM ear drops 7.5mL,43816763,RxNorm Extension,1970-01-01,2099-12-31,
ff9M.00,0,GP_PRESCR_READ2,VAGIFEM 10micrograms vaginal tablets,40169037,RxNorm,1970-01-01,2099-12-31,
m454.00,0,GP_PRESCR_READ2,DAKTACORT cream 30g,36277235,RxNorm Extension,1970-01-01,2099-12-31,
blzA.00,0,GP_PRESCR_READ2,GLYCERYL TRINITRATE 400micrograms spray,1361711,RxNorm,1970-01-01,2099-12-31,
d61z.00,0,GP_PRESCR_READ2,LITHIUM CARBONATE 400mg m/r tablets,751283,RxNorm,1970-01-01,2099-12-31,
j291.00,0,GP_PRESCR_READ2,INDOMETACIN 25mg capsules,1178665,RxNorm,1970-01-01,2099-12-31,
dnpv.00,0,GP_PRESCR_READ2,PREGABALIN 100mg capsules,734356,RxNorm,1970-01-01,2099-12-31,
fg52.00,0,GP_PRESCR_READ2,PRIMOLUT N 5mg tablets,21158747,RxNorm Extension,1970-01-01,2099-12-31,
ae4c.00,0,GP_PRESCR_READ2,LAXIDO ORANGE oral powder sachets,45964924,SNOMED,1970-01-01,2099-12-31,
l83x.00,0,GP_PRESCR_READ2,BUDESONIDE 64micrograms aqueous nasal spray,40020313,RxNorm,1970-01-01,2099-12-31,
e692.00,0,GP_PRESCR_READ2,CEFALEXIN 500mg capsules,19075034,RxNorm,1970-01-01,2099-12-31,
n45n.00,0,GP_PRESCR_READ2,REVAXIS suspension for injection 0.5mL prefilled syringe,21088552,RxNorm Extension,1970-01-01,2099-12-31,
b113.00,0,GP_PRESCR_READ2,DIGOXIN 250microgram tablets,40033902,RxNorm,1970-01-01,2099-12-31,
bk52.00,0,GP_PRESCR_READ2,IRBESARTAN 150mg tablets,19022948,RxNorm,1970-01-01,2099-12-31,
gdh4.00,0,GP_PRESCR_READ2,MIRABEGRON 50mg m/r tablets,43149179,RxNorm Extension,1970-01-01,2099-12-31,
ftaZ.00,0,GP_PRESCR_READ2,VILDAGLIPTIN 50mg tablets,19129179,RxNorm,1970-01-01,2099-12-31,
fh1Q.00,0,GP_PRESCR_READ2,ELLESTE DUET CONTI tablets,439435,SNOMED,1970-01-01,2099-12-31,
eg6x.00,0,GP_PRESCR_READ2,CIPROFLOXACIN 250mg tablets,1797515,RxNorm,1970-01-01,2099-12-31,
ga8B.00,0,GP_PRESCR_READ2,CERAZETTE 75micrograms tablets,9655,UCUM,1970-01-01,2099-12-31,
e31t.00,0,GP_PRESCR_READ2,CO-AMOXICLAV 375mg tablets,21130363,RxNorm Extension,1970-01-01,2099-12-31,
bs1A.00,0,GP_PRESCR_READ2,WARFARIN SODIUM 0.5mg tablets,40163508,RxNorm,1970-01-01,2099-12-31,
bxi5.00,0,GP_PRESCR_READ2,LIPITOR 20mg tablets,1545999,RxNorm,1970-01-01,2099-12-31,
b312.00,0,GP_PRESCR_READ2,FUROSEMIDE 40mg tablets,957136,RxNorm,1970-01-01,2099-12-31,
c841.00,0,GP_PRESCR_READ2,CHLORPHENAMINE MALEATE 4mg tablets,4310101,SNOMED,1970-01-01,2099-12-31,
ja2S.00,0,GP_PRESCR_READ2,CAPSAICIN 0.025% cream,1718244,RxNorm,1970-01-01,2099-12-31,
ftn2.00,0,GP_PRESCR_READ2,CANAGLIFLOZIN 100mg tablets,43526467,RxNorm,1970-01-01,2099-12-31,
puhH.00,0,GP_PRESCR_READ2,GLUCOMETER ESPRIT blood glucose test sensor disc,4042066,SNOMED,1970-01-01,2099-12-31,
k8r1.00,0,GP_PRESCR_READ2,BIMATOPROST 0.03% / TIMOLOL 0.5% eye drops,40230431,RxNorm,1970-01-01,2099-12-31,
bd12.00,0,GP_PRESCR_READ2,PROPRANOLOL 40mg tablets,21085884,RxNorm Extension,1970-01-01,2099-12-31,
n4h2.00,0,GP_PRESCR_READ2,TYPHIM VI VACCINE 25microgram/0.5mL prefilled syringe,44785110,RxNorm,1970-01-01,2099-12-31,
dj1l.00,0,GP_PRESCR_READ2,ORAMORPH 10mg/5mL liquid 100mL,35604844,RxNorm,1970-01-01,2099-12-31,
l41b.00,0,GP_PRESCR_READ2,OTOMIZE ear spray 5mL,4298053,SNOMED,1970-01-01,2099-12-31,
m4g7.00,0,GP_PRESCR_READ2,*SYNALAR 0.025% ointment 50g,40243837,RxNorm,1970-01-01,2099-12-31,
bi1d.00,0,GP_PRESCR_READ2,*CAPOZIDE LS 25mg tabletsx28CP,19045770,RxNorm,1970-01-01,2099-12-31,
kb8P.00,0,GP_PRESCR_READ2,HYLO-TEAR 0.1% eye drops 10mL,35622923,SNOMED,1970-01-01,2099-12-31,
ja18.00,0,GP_PRESCR_READ2,ALGESAL 10% cream,43601863,RxNorm Extension,1970-01-01,2099-12-31,
dr2y.00,0,GP_PRESCR_READ2,ORPHENADRINE 50mg tablets,19086050,RxNorm,1970-01-01,2099-12-31,
a4ez.00,0,GP_PRESCR_READ2,MEBEVERINE HYDROCHLORIDE 135mg granules,35160274,RxNorm Extension,1970-01-01,2099-12-31,
c8n9.00,0,GP_PRESCR_READ2,*ZIRTEK ALLERGY 10mg tablets,40167185,RxNorm,1970-01-01,2099-12-31,
pur4.00,0,GP_PRESCR_READ2,ONETOUCH VERIO blood glucose testing strip,45155607,NDC,1970-01-01,2099-12-31,
gdA2.00,0,GP_PRESCR_READ2,TOLTERODINE L-TARTRATE 2mg tablets,40163789,RxNorm,1970-01-01,2099-12-31,
ab2N.00,0,GP_PRESCR_READ2,FYBOGEL orange s/f granules 150g,35630302,SNOMED,1970-01-01,2099-12-31,
d75z.00,0,GP_PRESCR_READ2,DOSULEPIN HYDROCHLORIDE 75mg tablets,40224914,RxNorm,1970-01-01,2099-12-31,
k8n2.00,0,GP_PRESCR_READ2,TRAVATAN 40micrograms/mL eye drops 2.5mL,45880759,LOINC,1970-01-01,2099-12-31,
j82y.00,0,GP_PRESCR_READ2,BACLOFEN 10mg tablets,715235,RxNorm,1970-01-01,2099-12-31,
d75y.00,0,GP_PRESCR_READ2,DOSULEPIN HYDROCHLORIDE 25mg capsules,40224897,RxNorm,1970-01-01,2099-12-31,
ph7L.00,0,GP_PRESCR_READ2,*BAYLET 0.5mm(25gauge) lancet,46102931,SNOMED,1970-01-01,2099-12-31,
fa1y.00,0,GP_PRESCR_READ2,CARBIMAZOLE 20mg tablets,19006936,RxNorm,1970-01-01,2099-12-31,
p43F.00,0,GP_PRESCR_READ2,AEROCHAMBER spacer device,45361212,NDC,1970-01-01,2099-12-31,
dnb7.00,0,GP_PRESCR_READ2,SODIUM VALPROATE 200mg e/c tablets,40237989,RxNorm,1970-01-01,2099-12-31,
k32u.00,0,GP_PRESCR_READ2,CHLORAMPHENICOL 0.5% single-use eye drops,45763129,SNOMED,1970-01-01,2099-12-31,
c6A1.00,0,GP_PRESCR_READ2,FOSTAIR 100micrograms/6micrograms inhaler,9655,UCUM,1970-01-01,2099-12-31,
o426.00,0,GP_PRESCR_READ2,FENTANYL 75micrograms/hr patches,35870209,RxNorm Extension,1970-01-01,2099-12-31,
djkg.00,0,GP_PRESCR_READ2,OXYCODONE HYDROCHLORIDE 30mg m/r tablets,40232745,RxNorm,1970-01-01,2099-12-31,
o441.00,0,GP_PRESCR_READ2,MEPTID 200mg tablets,19009036,RxNorm,1970-01-01,2099-12-31,
pm16.00,0,GP_PRESCR_READ2,*NOVOPEN 3 Classic device,45077818,NDC,1970-01-01,2099-12-31,
i151.00,0,GP_PRESCR_READ2,FERROUS SULFATE 200mg tablets,19027839,RxNorm,1970-01-01,2099-12-31,
gda1.00,0,GP_PRESCR_READ2,OXYBUTYNIN HYDROCHLORIDE 2.5mg tablets,40166442,RxNorm,1970-01-01,2099-12-31,
bxe6.00,0,GP_PRESCR_READ2,PRAVASTATIN SODIUM 20mg tablets,40175394,RxNorm,1970-01-01,2099-12-31,
djkf.00,0,GP_PRESCR_READ2,OXYCODONE HYDROCHLORIDE 60mg m/r tablets,40232764,RxNorm,1970-01-01,2099-12-31,
sgb6.00,0,GP_PRESCR_READ2,CLINIMED LBF 3820 skin barrier wipes,45994975,SNOMED,1970-01-01,2099-12-31,
ip3v.00,0,GP_PRESCR_READ2,CALCIUM CARBONATE+COLECALCIFEROL 750mg/200iu tablets,21109951,RxNorm Extension,1970-01-01,2099-12-31,
fo6y.00,0,GP_PRESCR_READ2,RISEDRONATE SODIUM 5mg tablets,40174498,RxNorm,1970-01-01,2099-12-31,
m272.00,0,GP_PRESCR_READ2,DERMOL 500 lotion,19047101,RxNorm,1970-01-01,2099-12-31,
e927.00,0,GP_PRESCR_READ2,CLARITHROMYCIN 500mg tablets,1750562,RxNorm,1970-01-01,2099-12-31,
gda3.00,0,GP_PRESCR_READ2,OXYBUTYNIN HYDROCHLORIDE 5mg tablets,40166448,RxNorm,1970-01-01,2099-12-31,
b285.00,0,GP_PRESCR_READ2,INDAPAMIDE 1.5mg m/r tablets,36884792,RxNorm Extension,1970-01-01,2099-12-31,
la1a.00,0,GP_PRESCR_READ2,BACTROBAN NASAL 2% nose ointment 3g,19010403,RxNorm,1970-01-01,2099-12-31,
e921.00,0,GP_PRESCR_READ2,CLARITHROMYCIN 250mg tablets,1750501,RxNorm,1970-01-01,2099-12-31,
me4w.00,0,GP_PRESCR_READ2,CLOTRIMAZOLE 1% cream,40026931,RxNorm,1970-01-01,2099-12-31,
f724.00,0,GP_PRESCR_READ2,GLUCAGEN KIT 1mg(1iu) injection,19016865,RxNorm,1970-01-01,2099-12-31,
ff81.00,0,GP_PRESCR_READ2,TIBOLONE 2.5mg tablets,19041934,RxNorm,1970-01-01,2099-12-31,
c13M.00,0,GP_PRESCR_READ2,VENTOLIN 200micrograms Accuhaler,9655,UCUM,1970-01-01,2099-12-31,
j2n5.00,0,GP_PRESCR_READ2,*MOBIC 7.5mg tablets,1150348,RxNorm,1970-01-01,2099-12-31,
mb1E.00,0,GP_PRESCR_READ2,ALPHOSYL 2-IN-1 ACBS combined shampoo and conditioner 250mL,19043590,RxNorm,1970-01-01,2099-12-31,
o425.00,0,GP_PRESCR_READ2,FENTANYL 50micrograms/hr patches,35870209,RxNorm Extension,1970-01-01,2099-12-31,
ae46.00,0,GP_PRESCR_READ2,MOVICOL oral powder,4294604,SNOMED,1970-01-01,2099-12-31,
g427.00,0,GP_PRESCR_READ2,CANESTEN-1 500mg vaginal tablets,44112494,RxNorm Extension,1970-01-01,2099-12-31,
meh1.00,0,GP_PRESCR_READ2,AMOROLFINE 5% lacquer,42952300,RxNorm Extension,1970-01-01,2099-12-31,
kb8N.00,0,GP_PRESCR_READ2,BLINK INTENSIVE TEARS eye drops 10mL,40236886,RxNorm,1970-01-01,2099-12-31,
bs19.00,0,GP_PRESCR_READ2,WARFARIN SODIUM 5mg tablets,40163554,RxNorm,1970-01-01,2099-12-31,
d751.00,0,GP_PRESCR_READ2,PROTHIADEN 25mg capsules,19011579,RxNorm,1970-01-01,2099-12-31,
mef1.00,0,GP_PRESCR_READ2,TIOCONAZOLE 28% solution 12mL,40098541,RxNorm,1970-01-01,2099-12-31,
m21R.00,0,GP_PRESCR_READ2,E45 cream 500g pump,35631566,SNOMED,1970-01-01,2099-12-31,
f272.00,0,GP_PRESCR_READ2,*PENMIX 30/70 cartridges 1.5mL,4310716,SNOMED,1970-01-01,2099-12-31,
a83y.00,0,GP_PRESCR_READ2,LOPERAMIDE HYDROCHLORIDE 2mg capsules,40184727,RxNorm,1970-01-01,2099-12-31,
j22C.00,0,GP_PRESCR_READ2,DICLOFENAC SODIUM 75mg m/r capsules,40162353,RxNorm,1970-01-01,2099-12-31,
c673.00,0,GP_PRESCR_READ2,SYMBICORT 400/12 Turbohaler,43604278,RxNorm Extension,1970-01-01,2099-12-31,
bs4x.00,0,GP_PRESCR_READ2,DABIGATRAN ETEXILATE 150mg capsules,40228154,RxNorm,1970-01-01,2099-12-31,
c134.00,0,GP_PRESCR_READ2,VENTOLIN 100micrograms inhaler,9655,UCUM,1970-01-01,2099-12-31,
ei15.00,0,GP_PRESCR_READ2,ACICLOVIR 200mg tablets,43712507,RxNorm Extension,1970-01-01,2099-12-31,
g336.00,0,GP_PRESCR_READ2,*GYNEST 0.01% vaginal crm 80g,40169039,RxNorm,1970-01-01,2099-12-31,
he53.00,0,GP_PRESCR_READ2,GOSERELIN 10.8mg implant,19080002,RxNorm,1970-01-01,2099-12-31,
eh82.00,0,GP_PRESCR_READ2,FLUCONAZOLE 150mg capsules,1754999,RxNorm,1970-01-01,2099-12-31,
a4dz.00,0,GP_PRESCR_READ2,ALVERINE CITRATE 60mg capsules,19003218,RxNorm,1970-01-01,2099-12-31,
ka81.00,0,GP_PRESCR_READ2,VISCOTEARS liquid eye gel,4293470,SNOMED,1970-01-01,2099-12-31,
g42A.00,0,GP_PRESCR_READ2,CANESTEN COMBI pessary+cream,44070274,RxNorm Extension,1970-01-01,2099-12-31,
ftn1.00,0,GP_PRESCR_READ2,INVOKANA 100mg tablets,43526468,RxNorm,1970-01-01,2099-12-31,
ja2M.00,0,GP_PRESCR_READ2,FENBID 5% gel 30g,35630265,SNOMED,1970-01-01,2099-12-31,
j436.00,0,GP_PRESCR_READ2,DEPO-MEDRONE+LIDOCAINE 40mg/10mg injection,35606549,RxNorm,1970-01-01,2099-12-31,
a6hy.00,0,GP_PRESCR_READ2,ESOMEPRAZOLE 40mg tablets,19101745,RxNorm,1970-01-01,2099-12-31,
bxdB.00,0,GP_PRESCR_READ2,SIMVADOR 20mg tablets,21094387,RxNorm Extension,1970-01-01,2099-12-31,
bh63.00,0,GP_PRESCR_READ2,DOXAZOSIN 4mg tablets,1363059,RxNorm,1970-01-01,2099-12-31,
g834.00,0,GP_PRESCR_READ2,MICROGYNON-30 tablets,35631821,SNOMED,1970-01-01,2099-12-31,
m4by.00,0,GP_PRESCR_READ2,CLOBETASONE 0.05% cream,36891368,RxNorm Extension,1970-01-01,2099-12-31,
k8n1.00,0,GP_PRESCR_READ2,TRAVOPROST 40micrograms/mL eye drops,904501,RxNorm,1970-01-01,2099-12-31,
ja3L.00,0,GP_PRESCR_READ2,DICLOFENAC DIETHYLAMMONIUM 1.16% topical gel,42707579,RxNorm,1970-01-01,2099-12-31,
m414.00,0,GP_PRESCR_READ2,HYDROCORTISONE 1% cream 100g,43816140,RxNorm Extension,1970-01-01,2099-12-31,
m4qA.00,0,GP_PRESCR_READ2,ELOCON cream 100g,905343,RxNorm,1970-01-01,2099-12-31,
m4q1.00,0,GP_PRESCR_READ2,ELOCON cream 30g,905343,RxNorm,1970-01-01,2099-12-31,
c8j1.00,0,GP_PRESCR_READ2,*TRILUDAN 60mg tablets,40730994,RxNorm Extension,1970-01-01,2099-12-31,
ff96.00,0,GP_PRESCR_READ2,OESTROGEL 0.06% gel,19054228,RxNorm,1970-01-01,2099-12-31,
m458.00,0,GP_PRESCR_READ2,FUCIDIN-H cream 30g,19002489,RxNorm,1970-01-01,2099-12-31,
d1a9.00,0,GP_PRESCR_READ2,TEMAZEPAM 10mg tablets,836723,RxNorm,1970-01-01,2099-12-31,
djz4.00,0,GP_PRESCR_READ2,MORPHINE SULFATE 10mg m/r tablets,40169894,RxNorm,1970-01-01,2099-12-31,
dh7x.00,0,GP_PRESCR_READ2,DOMPERIDONE 10mg tablets,19037834,RxNorm,1970-01-01,2099-12-31,
eh84.00,0,GP_PRESCR_READ2,DIFLUCAN 150mg capsules,19006862,RxNorm,1970-01-01,2099-12-31,
fh1M.00,0,GP_PRESCR_READ2,ELLESTE-DUET 1mg tablets,2012784,RxNorm Extension,1970-01-01,2099-12-31,
scGb.00,0,GP_PRESCR_READ2,WELLAND FREESTYLE VIE 35mm/PLD 535 pre-cut large ileobags,46020477,SNOMED,1970-01-01,2099-12-31,
dibB.00,0,GP_PRESCR_READ2,PARACETAMOL+CODEINE PHOSPHATE 500mg/30mg effervescent tablets,44818283,RxNorm,1970-01-01,2099-12-31,
c64h.00,0,GP_PRESCR_READ2,BUDESONIDE 400micrograms breath-actuated dry powder inhaler,43029012,RxNorm Extension,1970-01-01,2099-12-31,
n4m3.00,0,GP_PRESCR_READ2,HAVRIX MONODOSE VACCINE prefilled syringe,21050843,RxNorm Extension,1970-01-01,2099-12-31,
c137.00,0,GP_PRESCR_READ2,VENTOLIN 400micrograms rotacaps,9655,UCUM,1970-01-01,2099-12-31,
gh7w.00,0,GP_PRESCR_READ2,CIALIS 5mg tablets,19102899,RxNorm,1970-01-01,2099-12-31,
m4a2.00,0,GP_PRESCR_READ2,DERMOVATE 0.05% cream 100g,19002304,RxNorm,1970-01-01,2099-12-31,
dr6y.00,0,GP_PRESCR_READ2,PROCYCLIDINE 5mg tablets,752280,RxNorm,1970-01-01,2099-12-31,
