source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
2262,0,OPCS3,Operative drainage of maxillary antrum : external (canine fosse) approach,4142962,SNOMED,1970-01-01,2099-12-31,
227,0,OPCS3,Other operation on maxillary bone and antrum,4048327,SNOMED,1970-01-01,2099-12-31,
2271,0,OPCS3,Other operation on maxillary bone and antrum : excision of lesion,4181623,SNOMED,1970-01-01,2099-12-31,
2272,0,OPCS3,Other operation on maxillary bone and antrum : excision of maxilla,4048327,SNOMED,1970-01-01,2099-12-31,
228,0,OPCS3,"Drainage or excision nasal sinus, not elsewhere classified",40492368,SNOMED,1970-01-01,2099-12-31,
2281,0,OPCS3,"Drainage or excision nasal sinus, not elsewhere classified : drainage: frontal",0,None,1970-01-01,2099-12-31,
2282,0,OPCS3,"Drainage or excision nasal sinus, not elsewhere classified : drainage: ethmoidal, sphenoidal",0,None,1970-01-01,2099-12-31,
2283,0,OPCS3,"Drainage or excision nasal sinus, not elsewhere classified : excision: frontal",0,None,1970-01-01,2099-12-31,
2284,0,OPCS3,"Drainage or excision nasal sinus, not elsewhere classified : excision: ethmoidal, sphenoidal",0,None,1970-01-01,2099-12-31,
2285,0,OPCS3,"Drainage or excision nasal sinus, not elsewhere classified : biopsy of sinus",4336549,SNOMED,1970-01-01,2099-12-31,
229,0,OPCS3,"Operation on nasal sinus, not elsewhere classified",4012925,SNOMED,1970-01-01,2099-12-31,
2291,0,OPCS3,"Operation on nasal sinus, not elsewhere classified : enlargement of fronto-nasal duct",4048319,SNOMED,1970-01-01,2099-12-31,
2292,0,OPCS3,"Operation on nasal sinus, not elsewhere classified : antro-buccal closure",4012925,SNOMED,1970-01-01,2099-12-31,
2293,0,OPCS3,"Operation on nasal sinus, not elsewhere classified : elevation of fracture of bone",4012925,SNOMED,1970-01-01,2099-12-31,
230,0,OPCS3,Incision of nasopharynx or tonsil,4000767,SNOMED,1970-01-01,2099-12-31,
2301,0,OPCS3,"Incision of nasopharynx or tonsil : peritonsillar abscess, tonsillar abscess",4000767,SNOMED,1970-01-01,2099-12-31,
2302,0,OPCS3,Incision of nasopharynx or tonsil : retro-pharyngeal abscess,4069496,SNOMED,1970-01-01,2099-12-31,
231,0,OPCS3,Tonsillectomy by dissection,4069135,SNOMED,1970-01-01,2099-12-31,
232,0,OPCS3,Tonsillectomy by guillotine,4071137,SNOMED,1970-01-01,2099-12-31,
233,0,OPCS3,"Tonsillectomy with adenoidectomy, not elsewhere classified",4104016,SNOMED,1970-01-01,2099-12-31,
2331,0,OPCS3,"Tonsillectomy with adenoidectomy, not elsewhere classified : dissection",4104016,SNOMED,1970-01-01,2099-12-31,
2332,0,OPCS3,"Tonsillectomy with adenoidectomy, not elsewhere classified : guillotine",4068920,SNOMED,1970-01-01,2099-12-31,
234,0,OPCS3,Other tonsillectomy,4070719,SNOMED,1970-01-01,2099-12-31,
2341,0,OPCS3,Other tonsillectomy : removal of tonsil tag,4070719,SNOMED,1970-01-01,2099-12-31,
2342,0,OPCS3,"Other tonsillectomy : tonsillectomy, not otherwise stated",2111289,CPT4,1970-01-01,2099-12-31,
2343,0,OPCS3,Other tonsillectomy : lingual tonsil removal,4165861,SNOMED,1970-01-01,2099-12-31,
235,0,OPCS3,"Adenoidectomy, not otherwise stated",4003875,SNOMED,1970-01-01,2099-12-31,
236,0,OPCS3,Other operations on tonsil,4294172,SNOMED,1970-01-01,2099-12-31,
2361,0,OPCS3,Other operations on tonsil : removal of foreign body,4029357,SNOMED,1970-01-01,2099-12-31,
2362,0,OPCS3,Other operations on tonsil : biopsy,4236009,SNOMED,1970-01-01,2099-12-31,
239,0,OPCS3,Other operation on nasopharynx,4285145,SNOMED,1970-01-01,2099-12-31,
2391,0,OPCS3,Other operation on nasopharynx : excision of lesion,4230787,SNOMED,1970-01-01,2099-12-31,
2392,0,OPCS3,Other operation on nasopharynx : haemostasis (tonsil haemorrhage),4285145,SNOMED,1970-01-01,2099-12-31,
240,0,OPCS3,Laryngotomy,4189376,SNOMED,1970-01-01,2099-12-31,
241,0,OPCS3,Laryngectomy,4217829,SNOMED,1970-01-01,2099-12-31,
2411,0,OPCS3,Laryngectomy : partial resection,4214730,SNOMED,1970-01-01,2099-12-31,
2412,0,OPCS3,Laryngectomy : radical,4123872,SNOMED,1970-01-01,2099-12-31,
2413,0,OPCS3,Laryngectomy : complete,2106443,CPT4,1970-01-01,2099-12-31,
2415,0,OPCS3,Laryngectomy : hemilaryngectomy,4191258,SNOMED,1970-01-01,2099-12-31,
242,0,OPCS3,Plastic repair of larynx or trachea,4213312,SNOMED,1970-01-01,2099-12-31,
2423,0,OPCS3,Plastic repair of larynx or trachea : larynx,4213312,SNOMED,1970-01-01,2099-12-31,
2424,0,OPCS3,Plastic repair of larynx or trachea : trachea,4213312,SNOMED,1970-01-01,2099-12-31,
2428,0,OPCS3,Plastic repair of larynx or trachea : reconstruction of larynx,4002394,SNOMED,1970-01-01,2099-12-31,
243,0,OPCS3,Local excision or destruction of lesion of larynx,4193247,SNOMED,1970-01-01,2099-12-31,
244,0,OPCS3,"Laryngoscopic procedures, not elsewhere classified",4103523,SNOMED,1970-01-01,2099-12-31,
2441,0,OPCS3,"Laryngoscopic procedures, not elsewhere classified : removal of foreign body",4282762,SNOMED,1970-01-01,2099-12-31,
245,0,OPCS3,Intubat ion of larynx,4283807,SNOMED,1970-01-01,2099-12-31,
2453,0,OPCS3,Intubat ion of larynx : radiography,4283807,SNOMED,1970-01-01,2099-12-31,
246,0,OPCS3,Other operation on larynx and trachea,4300372,SNOMED,1970-01-01,2099-12-31,
2461,0,OPCS3,Other operation on larynx and trachea : biopsy,4300372,SNOMED,1970-01-01,2099-12-31,
2462,0,OPCS3,Other operation on larynx and trachea : punch resection,4300372,SNOMED,1970-01-01,2099-12-31,
2463,0,OPCS3,Other operation on larynx and trachea : injection,4135710,SNOMED,1970-01-01,2099-12-31,
2466,0,OPCS3,Other operation on larynx and trachea : repair,4300372,SNOMED,1970-01-01,2099-12-31,
247,0,OPCS3,Tracheotomy (temporary),4195473,SNOMED,1970-01-01,2099-12-31,
248,0,OPCS3,Tracheostomy and laryngostomy,4282136,SNOMED,1970-01-01,2099-12-31,
2481,0,OPCS3,Tracheostomy and laryngostomy : external intubation,4013354,SNOMED,1970-01-01,2099-12-31,
2484,0,OPCS3,Tracheostomy and laryngostomy : permanent stoma,4065590,SNOMED,1970-01-01,2099-12-31,
2486,0,OPCS3,Tracheostomy and laryngostomy : replacement of tube,4331311,SNOMED,1970-01-01,2099-12-31,
2487,0,OPCS3,Tracheostomy and laryngostomy : removal of tracheostomy tube,4012607,SNOMED,1970-01-01,2099-12-31,
249,0,OPCS3,Other operation on trachea,4336544,SNOMED,1970-01-01,2099-12-31,
2491,0,OPCS3,Other operation on trachea : biopsy,4145257,SNOMED,1970-01-01,2099-12-31,
2492,0,OPCS3,Other operation on trachea : excision of lesion trachea,4144971,SNOMED,1970-01-01,2099-12-31,
2493,0,OPCS3,Other operation on trachea : reconstruction,4002398,SNOMED,1970-01-01,2099-12-31,
2494,0,OPCS3,Other operation on trachea : other repair,4336544,SNOMED,1970-01-01,2099-12-31,
250,0,OPCS3,Incision of gum or alveolus,4154594,SNOMED,1970-01-01,2099-12-31,
2501,0,OPCS3,Incision of gum or alveolus : drainage of abscess,4108316,SNOMED,1970-01-01,2099-12-31,
251,0,OPCS3,Simple dental extraction,4071003,SNOMED,1970-01-01,2099-12-31,
252,0,OPCS3,Surgical extraction of tooth,4027561,SNOMED,1970-01-01,2099-12-31,
252,0,OPCS3,Surgical extraction of tooth,4208393,SNOMED,1970-01-01,2099-12-31,
2521,0,OPCS3,Surgical extraction of tooth : malposed or impacted tooth,4120795,SNOMED,1970-01-01,2099-12-31,
2522,0,OPCS3,Surgical extraction of tooth : buried root,37310742,SNOMED,1970-01-01,2099-12-31,
253,0,OPCS3,Endodontic procedures,4208099,SNOMED,1970-01-01,2099-12-31,
2531,0,OPCS3,Endodontic procedures : apicectomy,4208099,SNOMED,1970-01-01,2099-12-31,
2532,0,OPCS3,Endodontic procedures : root canal therapy,4208099,SNOMED,1970-01-01,2099-12-31,
2533,0,OPCS3,Endodontic procedures : pulp capping,4144547,SNOMED,1970-01-01,2099-12-31,
254,0,OPCS3,Pre-prosthetic surgery,4067813,SNOMED,1970-01-01,2099-12-31,
2541,0,OPCS3,Pre-prosthetic surgery : alveolectomy and alveoplasty,2108705,CPT4,1970-01-01,2099-12-31,
2542,0,OPCS3,Pre-prosthetic surgery : preparation of alveolar ridge,4122343,SNOMED,1970-01-01,2099-12-31,
2543,0,OPCS3,Pre-prosthetic surgery : vestibuloplasty,4034121,SNOMED,1970-01-01,2099-12-31,
2544,0,OPCS3,Pre-prosthetic surgery : bone graft,4214028,SNOMED,1970-01-01,2099-12-31,
2545,0,OPCS3,Pre-prosthetic surgery : implant,4143010,SNOMED,1970-01-01,2099-12-31,
255,0,OPCS3,Repair of tooth,2102233,CPT4,1970-01-01,2099-12-31,
2551,0,OPCS3,Repair of tooth : crown,4124061,SNOMED,1970-01-01,2099-12-31,
2552,0,OPCS3,"Repair of tooth : reimplanation, transplantation",4070591,SNOMED,1970-01-01,2099-12-31,
2553,0,OPCS3,Repair of tooth : inlay (gold),4121948,SNOMED,1970-01-01,2099-12-31,
2554,0,OPCS3,Repair of tooth : prosthetic implant,4143010,SNOMED,1970-01-01,2099-12-31,
2555,0,OPCS3,"Repair of tooth : filling, permanent",4212503,SNOMED,1970-01-01,2099-12-31,
2556,0,OPCS3,"Repair of tooth : implant, endosseous (dental)",4313590,SNOMED,1970-01-01,2099-12-31,
256,0,OPCS3,Orthodontic procedures,4060198,SNOMED,1970-01-01,2099-12-31,
2561,0,OPCS3,Orthodontic procedures : external wiring and appliances,4060198,SNOMED,1970-01-01,2099-12-31,
2562,0,OPCS3,Orthodontic procedures : surgical exposure of tooth,4071009,SNOMED,1970-01-01,2099-12-31,
2563,0,OPCS3,Orthodontic procedures : insertion of orthodontic appliance,42872619,SNOMED,1970-01-01,2099-12-31,
257,0,OPCS3,Reduction of fracture of jaw,4146406,SNOMED,1970-01-01,2099-12-31,
2572,0,OPCS3,Reduction of fracture of jaw : open reduction nec,4146406,SNOMED,1970-01-01,2099-12-31,
2573,0,OPCS3,Reduction of fracture of jaw : closed reduction jaw,4086986,SNOMED,1970-01-01,2099-12-31,
2574,0,OPCS3,Reduction of fracture of jaw : reduction of alveolar fracture,4118726,SNOMED,1970-01-01,2099-12-31,
2575,0,OPCS3,Reduction of fracture of jaw : internal fixation,4071354,SNOMED,1970-01-01,2099-12-31,
2576,0,OPCS3,Reduction of fracture of jaw : traction,4146406,SNOMED,1970-01-01,2099-12-31,
2577,0,OPCS3,Reduction of fracture of jaw : superficial appliances,4146406,SNOMED,1970-01-01,2099-12-31,
2578,0,OPCS3,Reduction of fracture of jaw : manipulation,4146406,SNOMED,1970-01-01,2099-12-31,
258,0,OPCS3,Extirpation of lesion of gums or jaw,4076709,SNOMED,1970-01-01,2099-12-31,
2581,0,OPCS3,Extirpation of lesion of gums or jaw : gums,4076709,SNOMED,1970-01-01,2099-12-31,
2582,0,OPCS3,Extirpation of lesion of gums or jaw : bone of jaws,4189722,SNOMED,1970-01-01,2099-12-31,
259,0,OPCS3,"Other operations on teeth, gums and jaws",4120794,SNOMED,1970-01-01,2099-12-31,
2591,0,OPCS3,"Other operations on teeth, gums and jaws : incision and fracture of jaw",4072256,SNOMED,1970-01-01,2099-12-31,
2593,0,OPCS3,"Other operations on teeth, gums and jaws : plastic repair, implant, not elsewhere classified",2721173,HCPCS,1970-01-01,2099-12-31,
2594,0,OPCS3,"Other operations on teeth, gums and jaws : gingivoplasty",4070609,SNOMED,1970-01-01,2099-12-31,
2595,0,OPCS3,"Other operations on teeth, gums and jaws : biopsy",4120794,SNOMED,1970-01-01,2099-12-31,
2596,0,OPCS3,"Other operations on teeth, gums and jaws : haemostasis, plugging of socket",4072721,SNOMED,1970-01-01,2099-12-31,
2597,0,OPCS3,"Other operations on teeth, gums and jaws : insertion of removable dentition",2110830,CPT4,1970-01-01,2099-12-31,
260,0,OPCS3,Operation for buccal tie,4235026,SNOMED,1970-01-01,2099-12-31,
2601,0,OPCS3,"Operation for buccal tie : tongue, frenum",2108602,CPT4,1970-01-01,2099-12-31,
2602,0,OPCS3,Operation for buccal tie : cheek or gum adhesions,4122590,SNOMED,1970-01-01,2099-12-31,
261,0,OPCS3,Incision of tongue,4175183,SNOMED,1970-01-01,2099-12-31,
2611,0,OPCS3,Incision of tongue : biopsy of tongue,4086713,SNOMED,1970-01-01,2099-12-31,
2612,0,OPCS3,"Incision of tongue : glossotomy, not elsewhere classified",4175183,SNOMED,1970-01-01,2099-12-31,
262,0,OPCS3,Excision and destruction of tongue or lesion,4279758,SNOMED,1970-01-01,2099-12-31,
2621,0,OPCS3,Excision and destruction of tongue or lesion : partial glossectomy,4287693,SNOMED,1970-01-01,2099-12-31,
2622,0,OPCS3,Excision and destruction of tongue or lesion : en bloc resection,4279758,SNOMED,1970-01-01,2099-12-31,
2623,0,OPCS3,Excision and destruction of tongue or lesion : total glossectomy,4230370,SNOMED,1970-01-01,2099-12-31,
2624,0,OPCS3,Excision and destruction of tongue or lesion : excision of lesion,4279758,SNOMED,1970-01-01,2099-12-31,
2625,0,OPCS3,Excision and destruction of tongue or lesion : frenuectomy,4082511,SNOMED,1970-01-01,2099-12-31,
2626,0,OPCS3,Excision and destruction of tongue or lesion : destruction of lesion,4279758,SNOMED,1970-01-01,2099-12-31,
263,0,OPCS3,Suture and repair of tongue,4261500,SNOMED,1970-01-01,2099-12-31,
264,0,OPCS3,Other operations on tongue,4032923,SNOMED,1970-01-01,2099-12-31,
265,0,OPCS3,Repair of palate,4077945,SNOMED,1970-01-01,2099-12-31,
2651,0,OPCS3,Repair of palate : palatoplasty,4077945,SNOMED,1970-01-01,2099-12-31,
2652,0,OPCS3,Repair of palate : including pharyngoplasty,4091735,SNOMED,1970-01-01,2099-12-31,
2653,0,OPCS3,Repair of palate : plastic,4307240,SNOMED,1970-01-01,2099-12-31,
2654,0,OPCS3,Repair of palate : with graft,2110898,CPT4,1970-01-01,2099-12-31,
266,0,OPCS3,"Excision of soft tissue lesions of mouth, not elsewhere classified",4167978,SNOMED,1970-01-01,2099-12-31,
2661,0,OPCS3,"Excision of soft tissue lesions of mouth, not elsewhere classified : biopsy of lip, mouth",4327322,SNOMED,1970-01-01,2099-12-31,
2663,0,OPCS3,"Excision of soft tissue lesions of mouth, not elsewhere classified : excision of lesion of palate",4167978,SNOMED,1970-01-01,2099-12-31,
267,0,OPCS3,Other operation on mouth and palate,4296695,SNOMED,1970-01-01,2099-12-31,
2671,0,OPCS3,"Other operation on mouth and palate : biopsy - fauces, palate",4328552,SNOMED,1970-01-01,2099-12-31,
2672,0,OPCS3,"Other operation on mouth and palate : incision of abscess, not elsewhere classified",2108591,CPT4,1970-01-01,2099-12-31,
2673,0,OPCS3,Other operation on mouth and palate : incision of palate,4148781,SNOMED,1970-01-01,2099-12-31,
2675,0,OPCS3,Other operation on mouth and palate : operations on uvula,4211112,SNOMED,1970-01-01,2099-12-31,
2677,0,OPCS3,Other operation on mouth and palate : other repair of mouth,2102233,CPT4,1970-01-01,2099-12-31,
270,0,OPCS3,Resection of salivary gland,4231880,SNOMED,1970-01-01,2099-12-31,
2701,0,OPCS3,Resection of salivary gland : total parotidectomy (radical),4028229,SNOMED,1970-01-01,2099-12-31,
2702,0,OPCS3,Resection of salivary gland : conservative parotidectomy,4231880,SNOMED,1970-01-01,2099-12-31,
271,0,OPCS3,Excision of lesion of salivary gland,4327202,SNOMED,1970-01-01,2099-12-31,
2711,0,OPCS3,Excision of lesion of salivary gland : parotid,4216567,SNOMED,1970-01-01,2099-12-31,
272,0,OPCS3,Removal of salivary calculus,46270902,SNOMED,1970-01-01,2099-12-31,
2721,0,OPCS3,Removal of salivary calculus : parotid duct by incision,4114329,SNOMED,1970-01-01,2099-12-31,
2722,0,OPCS3,Removal of salivary calculus : parotid duct by manipulation,4069028,SNOMED,1970-01-01,2099-12-31,
2723,0,OPCS3,Removal of salivary calculus : submandibular duct by incision,4113387,SNOMED,1970-01-01,2099-12-31,
2724,0,OPCS3,Removal of salivary calculus : submandibular duct by manipulation,4070742,SNOMED,1970-01-01,2099-12-31,
274,0,OPCS3,"Incision, salivary gland",4295736,SNOMED,1970-01-01,2099-12-31,
2742,0,OPCS3,"Incision, salivary gland : slit salivary orifice",4295736,SNOMED,1970-01-01,2099-12-31,
275,0,OPCS3,Other operations on salivary gland and duct,4012317,SNOMED,1970-01-01,2099-12-31,
2751,0,OPCS3,Other operations on salivary gland and duct : closure of fistula,4135322,SNOMED,1970-01-01,2099-12-31,
2752,0,OPCS3,Other operations on salivary gland and duct : sialography,4012317,SNOMED,1970-01-01,2099-12-31,
2753,0,OPCS3,Other operations on salivary gland and duct : dilation of duct,2108790,CPT4,1970-01-01,2099-12-31,
2754,0,OPCS3,Other operations on salivary gland and duct : biopsy,46270778,SNOMED,1970-01-01,2099-12-31,
2755,0,OPCS3,Other operations on salivary gland and duct : other repair,4012317,SNOMED,1970-01-01,2099-12-31,
281,0,OPCS3,Pharyngotomy,4300642,SNOMED,1970-01-01,2099-12-31,
284,0,OPCS3,Pharyngectomy and excision of lesion,4197112,SNOMED,1970-01-01,2099-12-31,
2841,0,OPCS3,Pharyngectomy and excision of lesion : partial pharyngectomy,4147215,SNOMED,1970-01-01,2099-12-31,
2842,0,OPCS3,Pharyngectomy and excision of lesion : excision of lesion,4197112,SNOMED,1970-01-01,2099-12-31,
2843,0,OPCS3,Pharyngectomy and excision of lesion : total pharyngectomy,4335458,SNOMED,1970-01-01,2099-12-31,
2844,0,OPCS3,Pharyngectomy and excision of lesion : excision of branchial cleft structures,2108814,CPT4,1970-01-01,2099-12-31,
286,0,OPCS3,Reconstruction and repair of pharynx,4306567,SNOMED,1970-01-01,2099-12-31,
2861,0,OPCS3,Reconstruction and repair of pharynx : suture,4306567,SNOMED,1970-01-01,2099-12-31,
2862,0,OPCS3,"Reconstruction and repair of pharynx : plastic reconstruction, not elsewhere classified",4306567,SNOMED,1970-01-01,2099-12-31,
2864,0,OPCS3,Reconstruction and repair of pharynx : bypass operation,4306567,SNOMED,1970-01-01,2099-12-31,
2865,0,OPCS3,Reconstruction and repair of pharynx : repair of fistula,4306567,SNOMED,1970-01-01,2099-12-31,
288,0,OPCS3,Biopsy of pharynx,4037876,SNOMED,1970-01-01,2099-12-31,
289,0,OPCS3,Other operations on pharynx,4046828,SNOMED,1970-01-01,2099-12-31,
2891,0,OPCS3,Other operations on pharynx : destruction of lesion,2108810,CPT4,1970-01-01,2099-12-31,
2892,0,OPCS3,Other operations on pharynx : dilation,4046828,SNOMED,1970-01-01,2099-12-31,
2893,0,OPCS3,"Other operations on pharynx : division of adhesions, pharyngeal web",4148223,SNOMED,1970-01-01,2099-12-31,
2894,0,OPCS3,Other operations on pharynx : removal of foreign body,2108811,CPT4,1970-01-01,2099-12-31,
290,0,OPCS3,Incision of oesophagus,4141444,SNOMED,1970-01-01,2099-12-31,
2901,0,OPCS3,Incision of oesophagus : cardio(myo)tomy (with vagotomy),4144705,SNOMED,1970-01-01,2099-12-31,
291,0,OPCS3,Oesophagectomy,4187533,SNOMED,1970-01-01,2099-12-31,
2911,0,OPCS3,Oesophagectomy : extirpation of lesion,4187533,SNOMED,1970-01-01,2099-12-31,
2912,0,OPCS3,Oesophagectomy : gastro-oesophagectomy (with anastomosis),4068662,SNOMED,1970-01-01,2099-12-31,
292,0,OPCS3,Oesophagostomy and anastomosis,4264265,SNOMED,1970-01-01,2099-12-31,
2921,0,OPCS3,Oesophagostomy and anastomosis : fistulization,4264265,SNOMED,1970-01-01,2099-12-31,
2922,0,OPCS3,Oesophagostomy and anastomosis : intrathoracic anastomosis,4165374,SNOMED,1970-01-01,2099-12-31,
2923,0,OPCS3,Oesophagostomy and anastomosis : extrathoracic anastomosis,4221409,SNOMED,1970-01-01,2099-12-31,
2928,0,OPCS3,Oesophagostomy and anastomosis : artificial oesophagus,4229584,SNOMED,1970-01-01,2099-12-31,
293,0,OPCS3,Plastic operation on oesophagus,4170058,SNOMED,1970-01-01,2099-12-31,
294,0,OPCS3,Oesophagoscopy,4171183,SNOMED,1970-01-01,2099-12-31,
2941,0,OPCS3,Oesophagoscopy : with biopsy,4324694,SNOMED,1970-01-01,2099-12-31,
2942,0,OPCS3,Oesophagoscopy : via abdomen,4171183,SNOMED,1970-01-01,2099-12-31,
295,0,OPCS3,Intubation of oesophagus,4024233,SNOMED,1970-01-01,2099-12-31,
296,0,OPCS3,Dilation of oesophagus,4112340,SNOMED,1970-01-01,2099-12-31,
298,0,OPCS3,Operation upon varices of oesophagus,4170058,SNOMED,1970-01-01,2099-12-31,
2981,0,OPCS3,"Operation upon varices of oesophagus : ligation, injection",4284254,SNOMED,1970-01-01,2099-12-31,
2982,0,OPCS3,Operation upon varices of oesophagus : injection of sclerosing agents,4248272,SNOMED,1970-01-01,2099-12-31,
299,0,OPCS3,Other operations upon oesophagus,4170058,SNOMED,1970-01-01,2099-12-31,
2991,0,OPCS3,Other operations upon oesophagus : removal of foreign body,4123747,SNOMED,1970-01-01,2099-12-31,
300,0,OPCS3,Incision and puncture of heart,4244544,SNOMED,1970-01-01,2099-12-31,
3001,0,OPCS3,Incision and puncture of heart : pericardiocentesis,4244544,SNOMED,1970-01-01,2099-12-31,
3002,0,OPCS3,Incision and puncture of heart : intracardiac injection cardiocentesis,4284327,SNOMED,1970-01-01,2099-12-31,
304,0,OPCS3,Operations affecting myocardium,4323291,SNOMED,1970-01-01,2099-12-31,
3041,0,OPCS3,Operations affecting myocardium : coronary endarterectomy,4048438,SNOMED,1970-01-01,2099-12-31,
3042,0,OPCS3,Operations affecting myocardium : revascularization (poudrage),4170285,SNOMED,1970-01-01,2099-12-31,
3043,0,OPCS3,Operations affecting myocardium : coronary anastomosis or graft,4207804,SNOMED,1970-01-01,2099-12-31,
3044,0,OPCS3,Operations affecting myocardium : coronary sympathectomy,4249457,SNOMED,1970-01-01,2099-12-31,
305,0,OPCS3,Insertion of pace-maker,40487117,SNOMED,1970-01-01,2099-12-31,
3051,0,OPCS3,Insertion of pace-maker : intravenous route,4244395,SNOMED,1970-01-01,2099-12-31,
3052,0,OPCS3,Insertion of pace-maker : implanted,4262290,SNOMED,1970-01-01,2099-12-31,
3053,0,OPCS3,Insertion of pace-maker : replacement,4264116,SNOMED,1970-01-01,2099-12-31,
3054,0,OPCS3,Insertion of pace-maker : replacement of implanted battery,4051472,SNOMED,1970-01-01,2099-12-31,
306,0,OPCS3,"Catheter manipulations, not elsewhere classified",4304340,SNOMED,1970-01-01,2099-12-31,
3061,0,OPCS3,"Catheter manipulations, not elsewhere classified : septostomy",4304340,SNOMED,1970-01-01,2099-12-31,
3062,0,OPCS3,"Catheter manipulations, not elsewhere classified : plugging ductus arteriosus",4304340,SNOMED,1970-01-01,2099-12-31,
307,0,OPCS3,Operations on pericardium and epicardium,4268185,SNOMED,1970-01-01,2099-12-31,
3071,0,OPCS3,Operations on pericardium and epicardium : pericardiectomy,4283823,SNOMED,1970-01-01,2099-12-31,
3072,0,OPCS3,Operations on pericardium and epicardium : excision of lesion tissue (cyst),4248715,SNOMED,1970-01-01,2099-12-31,
3073,0,OPCS3,Operations on pericardium and epicardium : freeing of adhesions,4309297,SNOMED,1970-01-01,2099-12-31,
3074,0,OPCS3,Operations on pericardium and epicardium : pericardial irritation,4268185,SNOMED,1970-01-01,2099-12-31,
309,0,OPCS3,"Other operations on heart, not elsewhere classified",2213292,CPT4,1970-01-01,2099-12-31,
3092,0,OPCS3,"Other operations on heart, not elsewhere classified : catheter manipulation, not elsewhere classifie",4304340,SNOMED,1970-01-01,2099-12-31,
3093,0,OPCS3,"Other operations on heart, not elsewhere classified : DC shock",2213292,CPT4,1970-01-01,2099-12-31,
3094,0,OPCS3,"Other operations on heart, not elsewhere classified : cardiopulmonary bypass",4272324,SNOMED,1970-01-01,2099-12-31,
3095,0,OPCS3,"Other operations on heart, not elsewhere classified : repair of heart or pericardium",4312084,SNOMED,1970-01-01,2099-12-31,
310,0,OPCS3,"Combined operations on open heart, not elsewhere classified",2213292,CPT4,1970-01-01,2099-12-31,
3101,0,OPCS3,"Combined operations on open heart, not elsewhere classified : total correction of Fallot's defect",4019929,SNOMED,1970-01-01,2099-12-31,
311,0,OPCS3,Closed valvotomy,4017882,SNOMED,1970-01-01,2099-12-31,
3111,0,OPCS3,Closed valvotomy : mitral valve,4271860,SNOMED,1970-01-01,2099-12-31,
3112,0,OPCS3,Closed valvotomy : aortic valve,4010256,SNOMED,1970-01-01,2099-12-31,
3113,0,OPCS3,Closed valvotomy : tricuspid valve,4043696,SNOMED,1970-01-01,2099-12-31,
3114,0,OPCS3,Closed valvotomy : pulmonary valve,4306306,SNOMED,1970-01-01,2099-12-31,
3115,0,OPCS3,Closed valvotomy : multiple valves,4271860,SNOMED,1970-01-01,2099-12-31,
312,0,OPCS3,Open valvotomy,4020086,SNOMED,1970-01-01,2099-12-31,
3121,0,OPCS3,Open valvotomy : mitral valve,4017881,SNOMED,1970-01-01,2099-12-31,
3122,0,OPCS3,Open valvotomy : aortic valve,4020520,SNOMED,1970-01-01,2099-12-31,
3123,0,OPCS3,Open valvotomy : tricuspid valve,4018572,SNOMED,1970-01-01,2099-12-31,
3124,0,OPCS3,Open valvotomy : pulmonary valve,4020087,SNOMED,1970-01-01,2099-12-31,
3125,0,OPCS3,Open valvotomy : multiple valves,4017881,SNOMED,1970-01-01,2099-12-31,
313,0,OPCS3,Heart valve replacement,4145119,SNOMED,1970-01-01,2099-12-31,
3131,0,OPCS3,Heart valve replacement : mitral valve,4145119,SNOMED,1970-01-01,2099-12-31,
3132,0,OPCS3,Heart valve replacement : aortic valve,4095407,SNOMED,1970-01-01,2099-12-31,
3133,0,OPCS3,Heart valve replacement : tricuspid valve,4098191,SNOMED,1970-01-01,2099-12-31,
3134,0,OPCS3,Heart valve replacement : pulmonary valve,2107192,CPT4,1970-01-01,2099-12-31,
3135,0,OPCS3,Heart valve replacement : multiple valves,4145119,SNOMED,1970-01-01,2099-12-31,
314,0,OPCS3,Other valvuloplasty,4173644,SNOMED,1970-01-01,2099-12-31,
3141,0,OPCS3,Other valvuloplasty : mitral valve,4297236,SNOMED,1970-01-01,2099-12-31,
3142,0,OPCS3,Other valvuloplasty : aortic valve,4010257,SNOMED,1970-01-01,2099-12-31,
3143,0,OPCS3,Other valvuloplasty : tricuspid valve,2107174,CPT4,1970-01-01,2099-12-31,
3144,0,OPCS3,Other valvuloplasty : pulmonary valve,4299720,SNOMED,1970-01-01,2099-12-31,
3145,0,OPCS3,Other valvuloplasty : multiple valves,4297236,SNOMED,1970-01-01,2099-12-31,
315,0,OPCS3,Operations on septum within heart cavity,4020382,SNOMED,1970-01-01,2099-12-31,
3151,0,OPCS3,"Operations on septum within heart cavity : production of septal defect, septotomy",4020382,SNOMED,1970-01-01,2099-12-31,
3152,0,OPCS3,"Operations on septum within heart cavity : repair of septal defect, not elsewhere classified",4265504,SNOMED,1970-01-01,2099-12-31,
3153,0,OPCS3,Operations on septum within heart cavity : repair of septum with graft,4183608,SNOMED,1970-01-01,2099-12-31,
3154,0,OPCS3,Operations on septum within heart cavity : insertion of prosthesis,4265504,SNOMED,1970-01-01,2099-12-31,
317,0,OPCS3,"Operations on heart walls, not elsewhere classified",4145258,SNOMED,1970-01-01,2099-12-31,
3171,0,OPCS3,"Operations on heart walls, not elsewhere classified : excision of aneurysm or tumour",4197660,SNOMED,1970-01-01,2099-12-31,
